pattern,commit,date,count
AddAssetCA,48ae0b355f21533145133002854de89a0537408d,2013-11,1
AddAssetCA,1d697db0ab270ec8eff4021926283fa552790e6d,2013-11,1
AddAssetCA,6157e734de97f71658b6bd61d1fa1a9574495cd1,2013-11,1
AddAssetCA,86408059df526ea098ac44bbc8a5b0f70a3d53a5,2013-11,1
AddAssetCA,81ab4190ac17df41686a37c97f701623276b652a,2013-11,1
AddAssetCA,5f41ea0386a53414d688cfcaa321a78310e5f7c1,2013-11,1
AddAssetCA,ec0b380245d7b7d4d8e4201facca780a14352cda,2013-11,1
AddAssetCA,03aa254f1e3c3d902cd68763f8abc2387e82b4da,2013-11,1
AddAssetCA,0d522ee7499e4abe7189b2f1728e838959b8ddde,2013-11,1
AddAssetCA,aae7bce48176d5ffa4ccd4dbdb861488db892837,2013-11,1
AddAssetCA,f8049e3e869f6de644e4302b3d85d06e185ddced,2013-11,1
AddAssetCA,16cd9d1c0f149ee0c8073de037e7c57886234aa0,2013-11,1
AddAssetCA,58e5637333afc2bb024ff8aef212311be0614d47,2013-11,1
AddAssetCA,38c7937379276a5ea8c54481205003af2f2b5694,2013-11,1
AddAssetCA,846b730e99518a1c9945afcb2afbe4d08a02ed80,2013-11,1
AddAssetCA,e6d69a60b77a6ea8d5f9d41765c7571bb8d45531,2013-11,1
AddAssetCA,dc6ec87d4c77029457a79fd6fa9b6f8304dc8348,2013-11,1
AddAssetCA,fd8e198cfcaa8abcc7f7525619d447f9a805e86e,2013-11,1
AddAssetCA,5094d271715a5bd0f7f4adb38d825ce6903eb6eb,2013-11,1
AddAssetCA,9cb238c00ba5c1ddfff2c2ed6aa66c15b962e4c3,2013-11,1
AddAssetCA,b90f7b8af985739facce48d64050a023e7df3858,2013-11,1
AddAssetCA,b7fe6bf7f40e73400a4da959d1ba14e29961c6de,2013-11,1
AddAssetCA,dda9cc3a14518fcf8a89faef15f0f704de3533f2,2013-11,1
AddAssetCA,b8be3a227949202cdc9e1d7c35509f916a1aa327,2013-12,1
AddAssetCA,8ecffd7914484b728799dd31968f1339fae91593,2013-12,1
AddAssetCA,f2e2c9d9b4087b74eb9e00d8dfac148354cb0b71,2013-12,1
AddAssetCA,ea1e61cbb9b1397192a478eca4c3138bd1b4441c,2013-12,1
AddAssetCA,c5fdd531b593205a0e8c1ab253dd85b764fd0ecb,2013-12,1
